id,week_of_outbreak,state_ut,district,disease,cases,deaths,day,month,year,latitude,longitude,precipitation,lai,temp,disease_category,death_rate,date,lag_1,lag_2,lag_3,lag_6,lag_12,roll_3_mean,roll_6_mean,roll_3_std,roll_6_std,month_sin,month_cos,temp_change,precipitation_change,lai_change,spike_ratio,acceleration,growth_rate,outbreak_flag,outbreak_frequency_12m,log_cases,outbreak
5332,11th week,Karnataka,Yadgiri,Acute Diarrhoeal Disease,101.0,0,28,2,2013,16.7469536,77.1327594,9.33e-05,6.0,311.6933334,Diarrheal Diseases,0.0,2013-02-01,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,4.513333399999965,5.2100000000000006e-05,-0.5,101.0,66.0,66.0,1,0.0,4.624972813284271,1
5317,10th week,Karnataka,Yadgiri,Acute Diarrhoeal Disease,38.0,0,5,3,2013,16.7469536,77.1327594,4.6e-05,9.0,314.644,Diarrheal Diseases,0.0,2013-03-01,101.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,2.9506666000000337,-4.7300000000000005e-05,3.0,38.0,35.0,101.0,0,0.0,3.6635616461296463,0
5597,27th week,Karnataka,Yadgiri,Acute Diarrhoeal Disease,15.0,0,3,7,2013,16.7469536,77.1327594,0.13373178,9.0,307.1,Diarrheal Diseases,0.0,2013-07-01,38.0,101.0,66.0,0.0,0.0,68.33333333333333,0.0,31.56474826976026,0.0,-0.4999999999999997,-0.8660254037844388,-7.543999999999983,0.13368578,0.0,0.21634615384615385,-63.0,-0.417910447761194,0,0.0,2.772588722239781,0
3875,19th week,Karnataka,Yadgiri,Acute Diarrhoeal Disease,40.0,0,6,5,2015,16.7469536,77.1327594,0.01680371,5.0,314.75,Diarrheal Diseases,0.0,2015-05-01,15.0,38.0,101.0,0.0,0.0,51.333333333333336,0.0,44.523402086243735,0.0,0.49999999999999994,-0.8660254037844387,7.649999999999977,-0.11692807,-4.0,0.7643312101910827,-23.0,-0.8431372549019608,0,0.0,3.713572066704308,0
2590,47th week,Karnataka,Yadgiri,Acute Diarrhoeal Disease,25.0,0,24,11,2017,16.7469536,77.1327594,0.02984346,9.0,305.59,Diarrheal Diseases,0.0,2017-11-01,40.0,15.0,38.0,0.0,0.0,31.0,0.0,13.89244398944979,0.0,-0.5000000000000004,0.8660254037844384,-9.160000000000025,0.01303975,4.0,0.78125,25.0,0.05128205128205128,0,0.0,3.258096538021482,0
1430,10th week,Karnataka,Yadgiri,Acute Diarrhoeal Disease,23.0,0,6,3,2018,16.7469536,77.1327594,6.24e-05,9.0,312.64,Diarrheal Diseases,0.0,2018-03-01,25.0,40.0,15.0,66.0,0.0,26.666666666666668,47.5,12.583057392117897,31.34804619111054,1.0,6.123233995736766e-17,7.050000000000011,-0.029781059999999998,0.0,0.8313253012048193,-15.0,0.625,0,0.0,3.1780538303479458,0
589,8th week,Karnataka,Yadgiri,Acute Diarrhoeal Disease,13.0,0,18,2,2020,16.7469536,77.1327594,0.001953101,6.5,308.4233334,Diarrheal Diseases,0.0,2020-02-01,23.0,25.0,40.0,101.0,0.0,29.333333333333332,40.333333333333336,9.291573243177545,31.187604375242845,0.8660254037844386,0.5000000000000001,-4.216666599999996,0.001890701,-2.5,0.4285714285714286,-2.0,-0.4146341463414634,0,0.0,2.6390573296152584,0
1986,7th week,Karnataka,Yadgiri,Chikungunya,10.0,0,16,2,2017,16.7469536,77.1327594,4.43e-05,7.0,308.056,Chikungunya,0.0,2017-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,-0.3673334000000068,-0.0019088010000000001,0.5,10.0,0.0,0.0,0,0.0,2.3978952727983707,0
771,11th week,Karnataka,Yadgiri,Chikungunya,20.0,0,14,3,2019,16.7469536,77.1327594,0.000108786,9.0,316.9133334,Chikungunya,0.0,2019-03-01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,8.857333400000016,6.448599999999999e-05,2.0,20.0,10.0,10.0,0,0.0,3.044522437723423,0
1153,39th week,Karnataka,Yadgiri,Chikungunya,9.0,0,22,9,2019,16.7469536,77.1327594,0.459437142,9.0,300.7733334,Chikungunya,0.0,2019-09-01,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,-16.139999999999986,0.459328356,0.0,9.0,10.0,20.0,0,0.0,2.302585092994046,0
1218,42nd week,Karnataka,Yadgiri,Chikungunya,48.0,0,16,10,2019,16.7469536,77.1327594,0.377739116,9.0,302.385,Chikungunya,0.0,2019-10-01,9.0,20.0,10.0,0.0,0.0,13.0,0.0,6.082762530298219,0.0,-0.8660254037844386,0.5000000000000001,1.6116665999999782,-0.08169802600000003,0.0,3.4285714285714284,-11.0,-0.09090909090909091,0,0.0,3.8918202981106265,0
6248,7th week,Kerala,Alappuzha,Acute Diarrhoeal Disease,23.0,1,9,2,2012,9.5006651,76.41241429,0.014077525,9.0,302.78,Diarrheal Diseases,0.041666666666666664,2012-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,23.0,0.0,0.0,0,0.0,3.1780538303479458,0
6360,18th week,Kerala,Alappuzha,Acute Diarrhoeal Disease,12.0,1,24,4,2012,9.5006651,76.41241429,0.417945829,15.0,302.476,Diarrheal Diseases,0.07692307692307693,2012-04-01,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,-0.3039999999999736,0.403868304,6.0,12.0,23.0,23.0,0,0.0,2.5649493574615367,0
5465,21st week,Kerala,Alappuzha,Acute Diarrhoeal Disease,10.0,1,10,5,2013,9.5006651,76.41241429,0.46162825,10.0,301.16,Diarrheal Diseases,0.09090909090909091,2013-05-01,12.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,-1.315999999999974,0.04368242100000003,-5.0,10.0,-11.0,12.0,0,0.0,2.3978952727983707,0
918,27th week,Kerala,Alappuzha,Acute Diarrhoeal Disease,94.0,1,5,7,2019,9.5006651,76.41241429,0.596471748,21.0,298.86,Diarrheal Diseases,0.010526315789473684,2019-07-01,10.0,12.0,23.0,0.0,0.0,15.0,0.0,7.0,0.0,-0.4999999999999997,-0.8660254037844388,-2.3000000000000114,0.134843498,11.0,5.875,-2.0,-0.5416666666666666,1,0.0,4.553876891600541,1
129,22nd week,Kerala,Alappuzha,Acute Diarrhoeal Disease,9.0,1,27,5,2022,9.5006651,76.41241429,0.831819129,24.0,299.235,Diarrheal Diseases,0.1,2022-05-01,94.0,10.0,12.0,0.0,0.0,38.666666666666664,0.0,47.93050524804984,0.0,0.49999999999999994,-0.8660254037844387,0.375,0.23534738099999997,3.0,0.22689075630252103,84.0,6.3076923076923075,0,0.0,2.302585092994046,0
5514,23rd week,Kerala,Alappuzha,Dengue,16.0,1,4,4,2013,9.5006651,76.41241429,0.083481602,21.0,303.8466666,Dengue,0.058823529411764705,2013-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,4.611666599999978,-0.748337527,-3.0,16.0,0.0,0.0,0,0.0,2.833213344056216,0
2865,20th week,Kerala,Alappuzha,Dengue,10.0,1,16,4,2016,9.5006651,76.41241429,0.161452783,25.0,302.692,Dengue,0.09090909090909091,2016-04-01,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,-1.1546665999999846,0.07797118099999999,4.0,10.0,16.0,16.0,0,0.0,2.3978952727983707,0
3748,52nd week,Kerala,Alappuzha,Dengue,12.0,1,7,12,2016,9.5006651,76.41241429,0.321224972,34.0,302.2,Dengue,0.07692307692307693,2016-12-01,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,-0.49200000000001864,0.159772189,9.0,12.0,-6.0,10.0,0,0.0,2.5649493574615367,0
2130,22nd week,Kerala,Alappuzha,Dengue,8.0,1,2,6,2017,9.5006651,76.41241429,1.965705483,9.0,304.16,Dengue,0.1111111111111111,2017-06-01,12.0,10.0,16.0,0.0,0.0,12.666666666666666,0.0,3.055050463303893,0.0,1.2246467991473532e-16,-1.0,1.9600000000000364,1.644480511,-25.0,0.5853658536585367,2.0,-0.23529411764705882,0,0.0,2.1972245773362196,0
101,20th week,Kerala,Alappuzha,Dengue,7.0,1,17,5,2022,9.5006651,76.41241429,1.823726827,17.0,300.1975,Dengue,0.125,2022-05-01,8.0,12.0,10.0,0.0,0.0,10.0,0.0,1.9999999999999991,0.0,0.49999999999999994,-0.8660254037844387,-3.962500000000034,-0.14197865600000004,8.0,0.6363636363636364,-4.0,-0.18181818181818182,0,0.0,2.0794415416798357,0
1516,19th week,Kerala,Cannanore (Kannur),Dengue,41.0,1,1,4,2018,11.8763836,75.3737973,0.225489454,23.0,303.932,Dengue,0.023809523809523808,2018-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,41.0,0.0,0.0,0,0.0,3.7376696182833684,0
4736,23rd week,Kerala,Ernakulam,Acute Diarrhoeal Disease,15.0,0,22,4,2014,9.98408,76.2741457,0.280974298,26.0,303.188,Diarrheal Diseases,0.0,2014-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,15.0,0.0,0.0,0,0.0,2.772588722239781,0
3967,24th week,Kerala,Ernakulam,Acute Diarrhoeal Disease,156.0,0,23,4,2015,9.98408,76.2741457,0.687697677,26.0,303.5666666,Diarrheal Diseases,0.0,2015-04-01,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,0.37866660000003094,0.40672337899999994,0.0,156.0,15.0,15.0,1,0.0,5.056245805348308,1
3983,25th week,Kerala,Ernakulam,Acute Diarrhoeal Disease,156.0,0,15,6,2015,9.98408,76.2741457,1.07748408,29.0,299.0866666,Diarrheal Diseases,0.0,2015-06-01,156.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,-4.480000000000018,0.3897864030000001,3.0,156.0,141.0,156.0,1,0.0,5.056245805348308,1
4501,45th week,Kerala,Ernakulam,Acute Diarrhoeal Disease,260.0,0,2,11,2015,9.98408,76.2741457,1.486673325,21.0,304.1666666,Diarrheal Diseases,0.0,2015-11-01,156.0,156.0,15.0,0.0,0.0,109.0,0.0,81.40638795573723,0.0,-0.5000000000000004,0.8660254037844384,5.079999999999984,0.40918924499999987,-8.0,2.3636363636363638,0.0,8.8125,1,0.0,5.564520407322694,1
2648,2nd week,Kerala,Ernakulam,Acute Diarrhoeal Disease,15.0,0,28,12,2015,9.98408,76.2741457,0.016765505,35.0,302.86,Diarrheal Diseases,0.0,2015-12-01,260.0,156.0,156.0,0.0,0.0,190.66666666666666,0.0,60.04442799572109,0.0,-2.4492935982947064e-16,1.0,-1.3066665999999714,-1.46990782,14.0,0.0782608695652174,104.0,0.6624203821656051,0,0.0,2.772588722239781,0
4581,51st week,Kerala,Ernakulam,Acute Diarrhoeal Disease,86.0,0,10,12,2015,9.98408,76.2741457,0.727813086,34.0,298.44,Diarrheal Diseases,0.0,2015-12-01,15.0,260.0,156.0,0.0,0.0,143.66666666666666,0.0,122.96476460081293,0.0,-2.4492935982947064e-16,1.0,-4.420000000000016,0.7110475810000001,-1.0,0.5944700460829494,-245.0,-0.8980891719745223,1,0.0,4.465908118654584,1
3638,42nd week,Kerala,Ernakulam,Acute Diarrhoeal Disease,17.0,0,13,10,2016,9.98408,76.2741457,0.169403714,24.0,301.752,Diarrheal Diseases,0.0,2016-10-01,86.0,15.0,260.0,15.0,0.0,120.33333333333333,114.66666666666667,126.056865474806,95.10765829662019,-0.8660254037844386,0.5000000000000001,3.312000000000012,-0.5584093720000001,-10.0,0.1401098901098901,71.0,-0.6666666666666666,0,0.0,2.8903717578961645,0
3736,50th week,Kerala,Ernakulam,Acute Diarrhoeal Disease,17.0,0,7,12,2016,9.98408,76.2741457,0.321224972,34.0,302.2,Diarrheal Diseases,0.0,2016-12-01,17.0,86.0,15.0,156.0,0.0,39.333333333333336,115.0,40.42688874169452,94.69107666512194,-2.4492935982947064e-16,1.0,0.4479999999999791,0.151821258,10.0,0.4214876033057851,-69.0,0.125,0,0.0,2.8903717578961645,0
2023,13th week,Kerala,Ernakulam,Acute Diarrhoeal Disease,35.0,0,27,3,2017,9.98408,76.2741457,0.082044476,31.0,305.69,Diarrheal Diseases,0.0,2017-03-01,17.0,17.0,86.0,156.0,0.0,40.0,91.83333333333333,39.83716857408435,99.53374637110103,1.0,6.123233995736766e-17,3.490000000000009,-0.239180496,-3.0,0.8536585365853658,0.0,-0.7931034482758621,0,0.0,3.58351893845611,0
1566,23rd week,Kerala,Ernakulam,Acute Diarrhoeal Disease,37.0,0,15,5,2018,9.98408,76.2741457,1.084642045,30.0,302.29,Diarrheal Diseases,0.0,2018-05-01,35.0,17.0,17.0,260.0,0.0,23.0,71.66666666666667,10.392304845413994,96.1325473846744,0.49999999999999994,-0.8660254037844387,-3.3999999999999773,1.002597569,-1.0,1.5416666666666667,18.0,1.0,0,0.0,3.6375861597263857,0
187,1st week,Kerala,Ernakulam,Acute Diarrhoeal Disease,92.0,0,1,1,2021,9.98408,76.2741457,0.183785227,34.0,302.304,Diarrheal Diseases,0.0,2021-01-01,37.0,35.0,17.0,15.0,0.0,29.666666666666668,34.5,11.015141094572867,27.024063351021095,0.49999999999999994,0.8660254037844387,0.013999999999953161,-0.9008568180000001,4.0,3.0,2.0,1.1111111111111112,1,0.0,4.532599493153256,1
198,4th week,Kerala,Ernakulam,Acute Diarrhoeal Disease,23.0,0,25,1,2021,9.98408,76.2741457,0.291835183,34.0,301.948,Diarrheal Diseases,0.0,2021-01-01,92.0,37.0,35.0,86.0,0.0,54.666666666666664,47.333333333333336,32.347076117221874,33.43451310646931,0.49999999999999994,0.8660254037844387,-0.35599999999999454,0.108049956,0.0,0.4131736526946108,55.0,1.5833333333333333,0,0.0,3.1780538303479458,0
230,8th week,Kerala,Ernakulam,Acute Diarrhoeal Disease,26.0,0,24,2,2021,9.98408,76.2741457,0.077130138,37.0,303.536,Diarrheal Diseases,0.0,2021-02-01,23.0,92.0,37.0,17.0,15.0,50.666666666666664,36.833333333333336,36.473734842120926,28.371934489327085,0.8660254037844386,0.5000000000000001,1.5880000000000223,-0.21470504499999998,3.0,0.503225806451613,-69.0,-0.3684210526315789,0,5.0,3.295836866004329,0
246,13th week,Kerala,Ernakulam,Acute Diarrhoeal Disease,19.0,0,28,3,2021,9.98408,76.2741457,0.105828001,25.0,305.15,Diarrheal Diseases,0.0,2021-03-01,26.0,23.0,92.0,17.0,156.0,47.0,38.333333333333336,39.00000000000017,27.332520313111775,1.0,6.123233995736766e-17,1.613999999999976,0.028697863000000004,-12.0,0.3958333333333333,3.0,-0.7096774193548387,0,5.0,2.995732273553991,0
249,13th week,Kerala,Ernakulam,Acute Diarrhoeal Disease,37.0,0,9,3,2021,9.98408,76.2741457,0.022915903,35.0,306.5766666,Diarrheal Diseases,0.0,2021-03-01,19.0,26.0,23.0,35.0,156.0,22.666666666666668,38.666666666666664,3.5118845842865083,27.03084657695108,1.0,6.123233995736766e-17,1.4266666000000328,-0.082912098,10.0,1.5633802816901408,-7.0,-0.16666666666666666,0,4.0,3.6375861597263857,0
250,14th week,Kerala,Ernakulam,Acute Diarrhoeal Disease,50.0,0,5,4,2021,9.98408,76.2741457,0.354151961,27.0,303.65,Diarrheal Diseases,0.0,2021-04-01,37.0,19.0,26.0,37.0,260.0,27.333333333333332,39.0,9.073771725878313,26.988886601710735,0.8660254037844387,-0.4999999999999998,-2.9266666000000328,0.331236058,-8.0,1.7647058823529413,18.0,0.4074074074074074,0,3.0,3.9318256327243257,0
528,48th week,Kerala,Ernakulam,Acute Diarrhoeal Disease,61.0,0,29,10,2021,9.98408,76.2741457,1.379797856,32.0,301.78,Diarrheal Diseases,0.0,2021-10-01,50.0,37.0,19.0,92.0,15.0,35.333333333333336,41.166666666666664,15.567059238447953,27.316051447210814,-0.8660254037844386,0.5000000000000001,-1.8700000000000045,1.0256458949999998,5.0,1.6788990825688073,13.0,1.55,1,2.0,4.127134385045092,1
4,3rd week,Kerala,Ernakulam,Acute Diarrhoeal Disease,14.0,0,24,12,2021,9.98408,76.2741457,0.041256081,33.0,303.028,Diarrheal Diseases,0.0,2021-12-01,61.0,50.0,37.0,23.0,86.0,49.333333333333336,36.0,12.013880860627268,16.613247725836192,-2.4492935982947064e-16,1.0,1.2480000000000473,-1.338541775,1.0,0.2781456953642384,11.0,0.631578947368421,0,3.0,2.70805020110221,0
536,49th week,Kerala,Ernakulam,Acute Diarrhoeal Disease,15.0,0,9,12,2021,9.98408,76.2741457,0.223751504,33.0,302.7733334,Diarrheal Diseases,0.0,2021-12-01,14.0,61.0,50.0,26.0,17.0,41.666666666666664,34.5,24.583192089990003,18.338484124921596,-2.4492935982947064e-16,1.0,-0.2546666000000073,0.182495423,0.0,0.3515625,-47.0,-0.7058823529411765,0,2.0,2.772588722239781,0
547,50th week,Kerala,Ernakulam,Acute Diarrhoeal Disease,24.0,0,15,12,2021,9.98408,76.2741457,0.116007252,34.0,303.1666666,Diarrheal Diseases,0.0,2021-12-01,15.0,14.0,61.0,19.0,17.0,30.0,32.666666666666664,26.851443164195388,19.846074338938372,-2.4492935982947064e-16,1.0,0.3933331999999723,-0.10774425199999998,1.0,0.7741935483870968,1.0,-0.7419354838709677,0,2.0,3.2188758248682006,0
13,9th week,Kerala,Ernakulam,Acute Diarrhoeal Disease,21.0,0,24,2,2022,9.98408,76.2741457,0.051275566,40.0,302.8933334,Diarrheal Diseases,0.0,2022-02-01,24.0,15.0,14.0,37.0,35.0,17.666666666666668,33.5,5.5075705472876155,19.253571097331566,0.8660254037844386,0.5000000000000001,-0.27333319999996775,-0.06473168600000001,6.0,1.125,9.0,0.6666666666666666,0,2.0,3.091042453358316,0
16,9th week,Kerala,Ernakulam,Acute Diarrhoeal Disease,21.0,0,24,2,2022,9.98408,76.2741457,0.051275566,40.0,302.8933334,Diarrheal Diseases,0.0,2022-02-01,21.0,24.0,15.0,50.0,37.0,20.0,30.833333333333332,4.582575694957629,19.772877045758115,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,1.0,-3.0,0.375,0,2.0,3.091042453358316,0
31,11th week,Kerala,Ernakulam,Acute Diarrhoeal Disease,16.0,0,11,3,2022,9.98408,76.2741457,0.04311431,38.0,303.712,Diarrheal Diseases,0.0,2022-03-01,21.0,21.0,24.0,61.0,92.0,22.0,26.0,1.732050807573544,17.572706109191085,1.0,6.123233995736766e-17,0.8186665999999718,-0.008161255999999999,-2.0,0.6956521739130435,0.0,-0.12,0,2.0,2.833213344056216,0
40,13th week,Kerala,Ernakulam,Acute Diarrhoeal Disease,21.0,0,21,3,2022,9.98408,76.2741457,0.28021619,34.0,302.56,Diarrheal Diseases,0.0,2022-03-01,16.0,21.0,21.0,14.0,23.0,19.333333333333332,18.5,2.8867513459509815,4.037325847637486,1.0,6.123233995736766e-17,-1.1519999999999868,0.23710188,-4.0,1.0327868852459017,-5.0,-0.22727272727272727,0,1.0,3.091042453358316,0
88,19th week,Kerala,Ernakulam,Acute Diarrhoeal Disease,65.0,0,9,5,2022,9.98408,76.2741457,0.579496687,19.5,300.8066666,Diarrheal Diseases,0.0,2022-05-01,21.0,16.0,21.0,15.0,26.0,19.333333333333332,19.666666666666668,2.8867513459509815,3.444802848737266,0.49999999999999994,-0.8660254037844387,-1.753333399999974,0.29928049700000003,-14.5,3.19672131147541,5.0,0.0,1,1.0,4.189654742026425,1
4975,34th week,Kerala,Ernakulam,Chikungunya,32.0,0,14,8,2014,9.98408,76.2741457,1.421237601,22.0,298.74,Chikungunya,0.0,2014-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004,-2.066666600000019,0.8417409140000001,2.5,32.0,0.0,0.0,0,0.0,3.4965075614664802,0
8019,12th week,Kerala,Ernakulam,Dengue,9.0,0,14,3,2010,9.98408,76.2741457,0.063601793,34.0,304.98,Dengue,0.0,2010-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,6.240000000000009,-1.3576358080000002,12.0,9.0,0.0,0.0,0,0.0,2.302585092994046,0
7445,28th week,Kerala,Ernakulam,Dengue,3.0,0,28,6,2011,9.98408,76.2741457,0.887289395,20.0,298.85,Dengue,0.0,2011-06-01,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,-6.1299999999999955,0.823687602,-14.0,3.0,9.0,9.0,0,0.0,1.3862943611198906,0
4056,27th week,Kerala,Ernakulam,Dengue,18.0,0,26,3,2015,9.98408,76.2741457,0.029815735,34.0,304.24,Dengue,0.0,2015-03-01,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,5.389999999999986,-0.85747366,14.0,18.0,-6.0,3.0,0,0.0,2.9444389791664403,0
4028,26th week,Kerala,Ernakulam,Dengue,14.0,0,15,5,2015,9.98408,76.2741457,1.663088349,10.0,303.325,Dengue,0.0,2015-05-01,18.0,3.0,9.0,0.0,0.0,10.0,0.0,7.54983443527075,0.0,0.49999999999999994,-0.8660254037844387,-0.9150000000000205,1.633272614,-24.0,1.2727272727272727,15.0,0.9,0,0.0,2.70805020110221,0
4057,27th week,Kerala,Ernakulam,Dengue,18.0,0,16,6,2015,9.98408,76.2741457,1.160995496,29.0,301.65,Dengue,0.0,2015-06-01,14.0,18.0,3.0,0.0,0.0,11.666666666666666,0.0,7.767453465154029,0.0,1.2246467991473532e-16,-1.0,-1.6750000000000114,-0.502092853,19.0,1.4210526315789473,-4.0,2.75,0,0.0,2.9444389791664403,0
4127,30th week,Kerala,Ernakulam,Dengue,25.0,0,29,6,2015,9.98408,76.2741457,1.156979423,28.0,297.825,Dengue,0.0,2015-06-01,18.0,14.0,18.0,0.0,0.0,16.666666666666668,0.0,2.3094010767585043,0.0,1.2246467991473532e-16,-1.0,-3.8249999999999886,-0.004016073000000064,-1.0,1.4150943396226414,4.0,0.0,0,0.0,3.258096538021482,0
2764,14th week,Kerala,Ernakulam,Dengue,16.0,0,23,2,2016,9.98408,76.2741457,0.019376904,40.0,305.16,Dengue,0.0,2016-02-01,25.0,18.0,14.0,9.0,0.0,19.0,14.5,5.567764362830022,7.713624310270756,0.8660254037844386,0.5000000000000001,7.335000000000036,-1.1376025189999999,12.0,0.8,7.0,0.7333333333333333,0,0.0,2.833213344056216,0
2765,14th week,Kerala,Ernakulam,Dengue,22.0,0,9,3,2016,9.98408,76.2741457,0.021038396,35.0,305.424,Dengue,0.0,2016-03-01,16.0,25.0,18.0,3.0,0.0,19.666666666666668,15.666666666666666,4.72581562625261,7.229568912920511,1.0,6.123233995736766e-17,0.26399999999995316,0.0016614920000000005,-5.0,1.064516129032258,-9.0,-0.10526315789473684,0,0.0,3.1354942159291497,0
2866,20th week,Kerala,Ernakulam,Dengue,9.0,0,15,4,2016,9.98408,76.2741457,0.157974802,25.0,302.46,Dengue,0.0,2016-04-01,22.0,16.0,25.0,18.0,0.0,21.0,18.833333333333332,4.582575694955841,4.02077936060494,0.8660254037844387,-0.4999999999999998,-2.9639999999999986,0.136936406,-10.0,0.4090909090909091,6.0,-0.11538461538461539,0,0.0,2.302585092994046,0
2936,22nd week,Kerala,Ernakulam,Dengue,16.0,0,22,4,2016,9.98408,76.2741457,0.236657888,26.0,302.41,Dengue,0.0,2016-04-01,9.0,22.0,16.0,14.0,0.0,15.666666666666666,17.333333333333332,6.506407098647712,5.715476066494083,0.8660254037844387,-0.4999999999999998,-0.049999999999954525,0.07868308600000001,1.0,0.9600000000000002,-13.0,-0.4117647058823529,0,0.0,2.833213344056216,0
2937,22nd week,Kerala,Ernakulam,Dengue,9.0,0,23,5,2016,9.98408,76.2741457,1.151594675,19.5,304.9,Dengue,0.0,2016-05-01,16.0,9.0,22.0,18.0,0.0,15.666666666666666,17.666666666666668,6.506407098647712,5.5377492419453835,0.49999999999999994,-0.8660254037844387,2.4899999999999523,0.9149367869999999,-6.5,0.54,7.0,-0.2608695652173913,0,0.0,2.302585092994046,0
2975,23rd week,Kerala,Ernakulam,Dengue,12.0,0,20,5,2016,9.98408,76.2741457,1.335778127,19.0,303.325,Dengue,0.0,2016-05-01,9.0,16.0,9.0,25.0,0.0,11.333333333333334,16.166666666666668,4.041451884327381,6.554896388705673,0.49999999999999994,-0.8660254037844387,-1.5749999999999886,0.18418345200000008,-0.5,0.9729729729729729,-7.0,0.0,0,0.0,2.5649493574615367,0
3114,27th week,Kerala,Ernakulam,Dengue,12.0,0,29,6,2016,9.98408,76.2741457,1.340526498,10.0,296.1,Dengue,0.0,2016-06-01,12.0,9.0,16.0,16.0,9.0,12.333333333333334,14.0,3.5118845842842465,5.019960159204455,1.2246467991473532e-16,-1.0,-7.224999999999966,0.004748371000000029,-9.0,0.8999999999999999,3.0,-0.23529411764705882,0,0.0,2.5649493574615367,0
3536,38th week,Kerala,Ernakulam,Dengue,16.0,0,1,9,2016,9.98408,76.2741457,0.824731232,11.0,299.28,Dengue,0.0,2016-09-01,12.0,12.0,9.0,22.0,3.0,11.0,13.333333333333334,1.7320508075688783,4.966554808583782,-1.0,-1.8369701987210297e-16,3.17999999999995,-0.515795266,1.0,1.3333333333333333,0.0,0.3,0,0.0,2.833213344056216,0
3612,40th week,Kerala,Ernakulam,Dengue,23.0,0,26,9,2016,9.98408,76.2741457,0.390584311,22.0,301.4,Dengue,0.0,2016-09-01,16.0,12.0,12.0,9.0,18.0,13.333333333333334,12.333333333333334,2.3094010767585034,3.141125063837269,-1.0,-1.8369701987210297e-16,2.1200000000000045,-0.43414692099999996,11.0,1.6046511627906976,4.0,0.3076923076923077,0,0.0,3.1780538303479458,0
3737,50th week,Kerala,Ernakulam,Dengue,16.0,0,7,12,2016,9.98408,76.2741457,0.321224972,34.0,302.2,Dengue,0.0,2016-12-01,23.0,16.0,12.0,16.0,14.0,17.0,14.666666666666666,5.5677643628300215,4.885352256149672,-2.4492935982947064e-16,1.0,0.8000000000000114,-0.06935933900000002,12.0,0.8888888888888888,7.0,0.8461538461538461,0,0.0,2.833213344056216,0
2034,14th week,Kerala,Ernakulam,Dengue,13.0,0,30,3,2017,9.98408,76.2741457,0.077242375,34.0,304.17,Dengue,0.0,2017-03-01,16.0,23.0,16.0,9.0,18.0,18.333333333333332,14.666666666666666,4.041451884327381,4.885352256149672,1.0,6.123233995736766e-17,1.9700000000000273,-0.243982597,0.0,0.6724137931034483,-7.0,0.0,0,0.0,2.6390573296152584,0
2055,16th week,Kerala,Ernakulam,Dengue,43.0,0,30,3,2017,9.98408,76.2741457,0.077242375,34.0,304.17,Dengue,0.0,2017-03-01,13.0,16.0,23.0,12.0,25.0,17.333333333333332,15.333333333333334,5.131601439446884,4.179314138308664,1.0,6.123233995736766e-17,0.0,0.0,0.0,2.3454545454545457,-3.0,-0.4166666666666667,0,0.0,3.784189633918261,0
2108,21st week,Kerala,Ernakulam,Dengue,14.0,0,22,5,2017,9.98408,76.2741457,0.956822751,15.0,303.44,Dengue,0.0,2017-05-01,43.0,13.0,16.0,12.0,16.0,24.0,20.5,16.522711641858304,11.674759098157015,0.49999999999999994,-0.8660254037844387,-0.7300000000000182,0.879580376,-19.0,0.56,30.0,1.588235294117647,0,0.0,2.70805020110221,0
